name,smiles,oxygen,hydrogen,ocratio,hcratio
A2PAN,OCC(O)C(=O)OON(=O)=O,4.0,3.0,0.5714285714285714,0.42857142857142855
CHEXO,[O]C1CCCCC1,1.0,11.0,0.08333333333333333,0.9166666666666666
HO13C5O,OCCC(O)C(C)[O],3.0,9.0,0.25,0.75
EMPOHNO2O,CCC1=CC([O])(O)C2(OOC1C2(C)O)N(=O)=O,5.0,10.0,0.3333333333333333,0.6666666666666666
C922O2,OCC(=O)C(=O)CC(CO)C(C)(C)O[O],5.0,13.0,0.2777777777777778,0.7222222222222222
C1215O2,O=CCCC(=O)C(=O)CC(C)(C)C(O[O])CCO,5.0,18.0,0.21739130434782608,0.782608695652174
DM35EBO,Cc1cc(C)cc(c1)C(C)[O],1.0,13.0,0.07142857142857142,0.9285714285714286
MVKOHBO2,OCC(=O)C(CO)O[O],4.0,5.0,0.4444444444444444,0.5555555555555556
C106OOH,O=CCC(=O)CC(C(=O)C)C(C)(C)OO,4.0,15.0,0.21052631578947367,0.7894736842105263
ISOP34O2,CC(=C)C(CO[O])O,2.0,8.0,0.2,0.8
H14M4C6,OCCCC(C)(O)CC,2.0,14.0,0.125,0.875
CL12PRAO2,[O]OCC(Cl)CCl,1.0,5.0,0.16666666666666666,0.8333333333333334
C52NO31CO,CCCC(C=O)ON(=O)=O,2.0,9.0,0.18181818181818182,0.8181818181818182
HMVKNGLYOX,OCC(ON(=O)=O)C(=O)C=O,4.0,4.0,0.5,0.5
M2PECO,CCC([O])C(C)C,1.0,13.0,0.07142857142857142,0.9285714285714286
C54NO3,OCCC(C)(O)CON(=O)=O,3.0,9.0,0.25,0.75
MIPKAOH,CC(=O)C(C)(C)O,2.0,9.0,0.18181818181818182,0.8181818181818182
CHOC4DOLO2,OCC(O)CC(O[O])C=O,4.0,7.0,0.36363636363636365,0.6363636363636364
HOCH2CO2H,OCC(=O)O,3.0,2.0,0.6,0.4
TLEMUCCO2H,CC(=O)C=CC1OC1C(=O)O,5.0,7.0,0.4166666666666667,0.5833333333333334
INDHPCO3,[O]OC(=O)C(C)(OO)C(CO)ON(=O)=O,5.0,6.0,0.45454545454545453,0.5454545454545454
C23O3CCO3,[O]OC(=O)COC(=O)C(=O)C,6.0,5.0,0.5454545454545454,0.45454545454545453
HC3CCO3H,OC(C=C)C(=O)OO,3.0,4.0,0.42857142857142855,0.5714285714285714
M2BK,CCC(C)C(=O)C,1.0,12.0,0.07692307692307693,0.9230769230769231
TLFUONOO,[O-][O+]=CCC(=O)OC(=O)C,5.0,6.0,0.45454545454545453,0.5454545454545454
BUTDBOOH,OCC(OO)C=C,2.0,6.0,0.25,0.75
C116NO3,O=CCC1C(CC1(C)C)C(=O)CCO[N+](=O)[O-],3.0,17.0,0.15,0.85
MIPKAO2,[O]OC(C)(C)C(=O)C,2.0,9.0,0.18181818181818182,0.8181818181818182
C626OOH,OOCC(CC=O)C(=O)C,3.0,9.0,0.25,0.75
HO14CO3C5,OCCC(=O)C(C)O,3.0,8.0,0.2727272727272727,0.7272727272727273
CL12PRAOH,OCC(Cl)CCl,1.0,5.0,0.16666666666666666,0.8333333333333334
CCLOHCOOH,OOCC(O)Cl,2.0,3.0,0.4,0.6
C6CONO34OH,CCC(O)C(ON(=O)=O)C(=O)C,3.0,10.0,0.23076923076923078,0.7692307692307693
CCL3CHO,O=CC(Cl)(Cl)Cl,1.0,1.0,0.5,0.5
BOXMCO3,CCCCOCC(=O)O[O],4.0,11.0,0.26666666666666666,0.7333333333333333
EPXKTMPAN,O=N(=O)OOC(=O)C1OC1(C)C(=O)C,5.0,7.0,0.4166666666666667,0.5833333333333334
C128NO3,OCCC(=C)C(=O)CC(C)(C)C(CC=O)O[N+](=O)[O-],4.0,18.0,0.18181818181818182,0.8181818181818182
BUOX2ETOH,CCCCOCCO,3.0,13.0,0.1875,0.8125
INDHPPAN,OCC(ON(=O)=O)C(C)(OO)C(=O)OON(=O)=O,5.0,6.0,0.45454545454545453,0.5454545454545454
C23O3CPAN,O=C(OON(=O)=O)COC(=O)C(=O)C,6.0,5.0,0.5454545454545454,0.45454545454545453
C518CHO,CC(=C)C(CO)C=O,2.0,9.0,0.18181818181818182,0.8181818181818182
NEBFUO2,CCC1OC(=O)C(O[O])C1ON(=O)=O,5.0,8.0,0.38461538461538464,0.6153846153846154
DNPETOL,CCc1cc(N(=O)=O)c(C)c(N(=O)=O)c1O,1.0,9.0,0.1,0.9
NDNEBNZLO2,[O]OC1(O)C(=CC2(OOC1(CC)C2ON(=O)=O)N(=O)=O)N(=O)=O,5.0,7.0,0.4166666666666667,0.5833333333333334
ACCOETO,CC(=O)OC(=O)CC[O],5.0,7.0,0.4166666666666667,0.5833333333333334
C719O,O=C1CC(O)C(C)([O])C(O)C1,4.0,9.0,0.3076923076923077,0.6923076923076923
PPRBQCO,CCCC(=CC(=O)C=O)C(=O)CO,4.0,11.0,0.26666666666666666,0.7333333333333333
C54O,OCCC(C)(O)C[O],3.0,9.0,0.25,0.75
HO2C4O2,[O]OCCC(C)O,2.0,8.0,0.2,0.8
C62CHO,O=CC(O)C(=O)C(=O)C(C)C,4.0,9.0,0.3076923076923077,0.6923076923076923
CO2C3CO2H,CC(=O)CC(=O)O,3.0,5.0,0.375,0.625
MACO3H,CC(=C)C(=O)OO,2.0,5.0,0.2857142857142857,0.7142857142857143
C6CONO34O2,CCC(O[O])C(ON(=O)=O)C(=O)C,3.0,10.0,0.23076923076923078,0.7692307692307693
C123O,CCCCCCC(O)C([O])CC(=O)CC,3.0,22.0,0.12,0.88
METLBPR2OH,CCC12OOC(C)(C=CC1O)C2O,4.0,12.0,0.25,0.75
C4M3NO32O2,[O]OCC(ON(=O)=O)C(C)C,2.0,10.0,0.16666666666666666,0.8333333333333334
C114O2,CCCCCC(=O)C(O[O])CC(=O)CC,3.0,19.0,0.13636363636363635,0.8636363636363636
HYPROPO,OCC(C)[O],2.0,6.0,0.25,0.75
CHCL2OH,OC(Cl)Cl,1.0,1.0,0.5,0.5
C731OH,OCCC(CC=O)C(=O)C,3.0,11.0,0.21428571428571427,0.7857142857142857
HC4CCO2H,OCC=C(C)C(=O)O,3.0,6.0,0.3333333333333333,0.6666666666666666
HO2C4CHO,O=CCCC(C)O,2.0,9.0,0.18181818181818182,0.8181818181818182
BOXPROLBO,CCCCOC([O])C(C)O,4.0,14.0,0.2222222222222222,0.7777777777777778
CHCL2O2,[O]OC(Cl)Cl,1.0,1.0,0.5,0.5
C114OH,CCCCCC(=O)C(O)CC(=O)CC,3.0,19.0,0.13636363636363635,0.8636363636363636
MALDIALCO2,O=CC=CC(=O)[O],3.0,3.0,0.5,0.5
MALDIALCO3,[O]OC(=O)C=CC=O,3.0,3.0,0.5,0.5
C7OHCO2PAN,O=CC(O)C(=O)C(=CC(=O)OON(=O)=O)CC,5.0,8.0,0.38461538461538464,0.6153846153846154
C733CO,OCCC(C(=O)C)C(=O)C=O,4.0,9.0,0.3076923076923077,0.6923076923076923
NPROACEAO2,CC(COC(=O)C)O[O],4.0,9.0,0.3076923076923077,0.6923076923076923
NTMB1FUOOH,OOC1(C)C(C)OC(=O)C1ON(=O)=O,5.0,8.0,0.38461538461538464,0.6153846153846154
C4NO32M2O,CCC(C)([O])CON(=O)=O,2.0,10.0,0.16666666666666666,0.8333333333333334
OETLMUCO3H,CC1(OC1(CC)C(=O)OO)C=CC=O,5.0,11.0,0.3125,0.6875
CO23C4NO3,O=N(=O)OCC(=O)C(=O)C,3.0,5.0,0.375,0.625
HOBUT2CO3,OCCC(C)C(=O)O[O],3.0,8.0,0.2727272727272727,0.7272727272727273
TM135MUCO2,[O]OC(C)(C(O)C(=O)C)C1OC1(C)C=O,6.0,12.0,0.3333333333333333,0.6666666666666666
TM135MUCO3,[O]OC(=O)C1(C)OC1C(=CC(=O)C)C,5.0,11.0,0.3125,0.6875
LIMONIC,OC(=O)CCC(CC(=O)O)C(=C)C,4.0,12.0,0.25,0.75
DNPETOLO,CCC12OOC(N(=O)=O)(C(=C(N(=O)=O)C2([O])O)C)C1O,5.0,9.0,0.35714285714285715,0.6428571428571429
OET1O,CCc1c(C)cccc1[O],1.0,11.0,0.08333333333333333,0.9166666666666666
ETBEAO,CCOC(C)(C)C[O],3.0,13.0,0.1875,0.8125
C44OOH,O=CCC(OO)C(=O)O,4.0,4.0,0.5,0.5
METOLO,CCC12C=CC([O])(O)C(C)(OO1)C2O,5.0,11.0,0.3125,0.6875
DMPHOOH,OOc1cc(C)cc(C)c1,1.0,9.0,0.1,0.9
CO1H63NO3,OCCCC(CC=O)ON(=O)=O,3.0,10.0,0.23076923076923078,0.7692307692307693
CO2C54O2,CC(CC(=O)C)O[O],2.0,9.0,0.18181818181818182,0.8181818181818182
BZEMUCCO,O=CC1OC1C(=O)C(O)C=O,6.0,5.0,0.5454545454545454,0.45454545454545453
DIETETO2,CC(OCC)O[O],3.0,9.0,0.25,0.75
C52OOH,OOCCC(C)CO,2.0,10.0,0.16666666666666666,0.8333333333333334
C73O,CC([O])C(=O)CC(=O)C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
C825O2,OCC(CC(O[O])C(=O)O)C(=C)C,4.0,11.0,0.26666666666666666,0.7333333333333333
C134O2,OCCC(=O)C(=O)C(O[O])C(C)(C)C(=O)CCC(=O)C,6.0,18.0,0.25,0.75
C65OH4O2,CCCC(O[O])C(C)O,2.0,12.0,0.14285714285714285,0.8571428571428571
CO1M22CO3H,OOC(=O)C(C)(C)C=O,3.0,7.0,0.3,0.7
ALCOCH2OOH,OOCC(=O)C=O,3.0,3.0,0.5,0.5
SBUACAOOH,CCC(C)(OO)OC(=O)C,4.0,11.0,0.26666666666666666,0.7333333333333333
NO3CH2CO3,[O]OC(=O)CON(=O)=O,3.0,2.0,0.6,0.4
C610O,OCC([O])C(C)C(=O)C,3.0,10.0,0.23076923076923078,0.7692307692307693
MVKOHANO3,OCC(=O)C(O)CON(=O)=O,4.0,5.0,0.4444444444444444,0.5555555555555556
C51NO32O2,CCCC(O[O])CON(=O)=O,2.0,10.0,0.16666666666666666,0.8333333333333334
NC72O2,[O]OC1C(=O)CC(=O)C(C)(ON(=O)=O)C1=O,5.0,6.0,0.45454545454545453,0.5454545454545454
M3HEX,CCCC(C)CC,0.0,16.0,0.0,1.0
NSTYRENO2,[O]OC(CON(=O)=O)c1ccccc1,2.0,8.0,0.2,0.8
MECOFORMO,[O]CC(=O)OC=O,5.0,3.0,0.625,0.375
C825OH,OCC(CC(O)C(=O)O)C(=C)C,4.0,11.0,0.26666666666666666,0.7333333333333333
C134OH,OCCC(=O)C(=O)C(O)C(C)(C)C(=O)CCC(=O)C,6.0,18.0,0.25,0.75
MEK2OOC,[O-][O+]=C(C)C(=O)C,2.0,6.0,0.25,0.75
MEK2OOA,[O-][O+]=C(C)C(=O)C,2.0,6.0,0.25,0.75
C5CO14CO2,CC(=O)C=CC(=O)[O],3.0,5.0,0.375,0.625
C8BCNO3,O=N(=O)OC1CC2CC1C2(C)C,1.0,13.0,0.07142857142857142,0.9285714285714286
MXYOLO2,[O]OC1(O)C=CC2(C)OOC1(C)C2O,5.0,9.0,0.35714285714285715,0.6428571428571429
DMK2OH,CC(=O)C(O)C(O)C(=O)C,4.0,8.0,0.3333333333333333,0.6666666666666666
M22C43OOH,OOC(C)C(C)(C)C,1.0,13.0,0.07142857142857142,0.9285714285714286
C85CO3,[O]OC(=O)C1CC(C(=O)C)C1(C)C,3.0,13.0,0.1875,0.8125
C624CO2H,OCCC(C(=C)C)C(=O)O,3.0,10.0,0.23076923076923078,0.7692307692307693
C7PAN3,O=C(OON(=O)=O)CC(=O)CC(=O)C(=O)C,5.0,7.0,0.4166666666666667,0.5833333333333334
C7PAN2,CCCCC(O)CC(=O)OON(=O)=O,3.0,12.0,0.2,0.8
C7PAN1,CCC(C)(O)CCC(=O)OON(=O)=O,3.0,12.0,0.2,0.8
OTNNCATCO,CCC1=C(O)C([O])(O)C2(OOC1(C)C2ON(=O)=O)N(=O)=O,6.0,9.0,0.4,0.6
ACEETOHO,CC(=O)OC(O)C[O],5.0,6.0,0.45454545454545453,0.5454545454545454
HOIBUTCO3,OCC(C)CC(=O)O[O],3.0,8.0,0.2727272727272727,0.7272727272727273
H3M2C4CO3,[O]OC(=O)CC(O)C(C)C,3.0,10.0,0.23076923076923078,0.7692307692307693
CYHXONANO3,O=C1CCCC(C1)ON(=O)=O,2.0,9.0,0.18181818181818182,0.8181818181818182
DNPBNZOL,CCCc1cc(cc(N(=O)=O)c1O)N(=O)=O,1.0,9.0,0.1,0.9
C4COMOH3O,CCC([O])CC(=O)CO,3.0,10.0,0.23076923076923078,0.7692307692307693
ACCOCOMOOH,OOCC(=O)C(=O)OC(=O)C,6.0,5.0,0.5454545454545454,0.45454545454545453
MXYOLOH,OC1C2(C)C=CC(O)(O)C1(C)OO2,5.0,9.0,0.35714285714285715,0.6428571428571429
TM123OHNO2,Cc1cc(N(=O)=O)c(O)c(C)c1C,1.0,10.0,0.09090909090909091,0.9090909090909091
NPXYOL1O,Cc1ccc(C)c(N(=O)=O)c1[O],1.0,8.0,0.1111111111111111,0.8888888888888888
OXYFUOOH,OOC1(C)C(=O)OCC1(C)O,5.0,8.0,0.38461538461538464,0.6153846153846154
H1C23C4OOH,OOCC(=O)C(=O)CO,4.0,4.0,0.5,0.5
H3C2C4CO3,CC(=O)C(O)CC(=O)O[O],4.0,6.0,0.4,0.6
MTBE,COC(C)(C)C,2.0,12.0,0.14285714285714285,0.8571428571428571
OXNCATECO2,[O]OC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)O,6.0,7.0,0.46153846153846156,0.5384615384615384
C511CO3H,O=CCC(C(=O)C)C(=O)OO,4.0,7.0,0.36363636363636365,0.6363636363636364
MTBK,CC(=O)C(C)(C)C,1.0,12.0,0.07692307692307693,0.9230769230769231
ACLOOA,[O-][O+]=C(C)CO,2.0,5.0,0.2857142857142857,0.7142857142857143
NBUACETAO,CC([O])CCOC(=O)C,4.0,11.0,0.26666666666666666,0.7333333333333333
INANCHO,O=CC(C)(ON(=O)=O)C(O)CON(=O)=O,4.0,7.0,0.36363636363636365,0.6363636363636364
PROL2FORM,CC(O)COC=O,4.0,7.0,0.36363636363636365,0.6363636363636364
MIBKAOHBO2,[O]OCC(C)(O)CC(=O)C,3.0,10.0,0.23076923076923078,0.7692307692307693
ETBECCO3H,OOC(=O)COC(C)(C)C,4.0,11.0,0.26666666666666666,0.7333333333333333
C4CO2OOH,OOC(C=O)C(=O)C,3.0,5.0,0.375,0.625
PBZMUCOOH,CCCC(=O)C(OO)C(O)C1OC1C=O,6.0,12.0,0.3333333333333333,0.6666666666666666
PET1OOH,OOc1cc(C)ccc1CC,1.0,11.0,0.08333333333333333,0.9166666666666666
C95O,CCCC(=O)C(=O)C([O])C(=O)CC,4.0,13.0,0.23529411764705882,0.7647058823529411
EPXM2C4DAL,O=CC1(C)OC1(C)C=O,4.0,8.0,0.3333333333333333,0.6666666666666666
C312COPAN,O=CC(=O)CC(=O)OON(=O)=O,4.0,3.0,0.5714285714285714,0.42857142857142855
C6CO3OH5O2,[O]OC(C)C(=O)CC(C)O,3.0,10.0,0.23076923076923078,0.7692307692307693
HOC3H6CO2H,OCCCC(=O)O,3.0,6.0,0.3333333333333333,0.6666666666666666
M3BU2OLNO3,O=N(=O)OCC(O)C(C)C,2.0,10.0,0.16666666666666666,0.8333333333333334
C7OHCO2CO3,CCC(=CC(=O)O[O])C(=O)C(O)C=O,5.0,8.0,0.38461538461538464,0.6153846153846154
C721CHO,O=CC1CC(C(=O)O)C1(C)C,3.0,11.0,0.21428571428571427,0.7857142857142857
CHOCOMOXO2,[O]OCOC(=O)C=O,5.0,3.0,0.625,0.375
NC4OO,OCC(ON(=O)=O)C(=[O+][O-])C,3.0,6.0,0.3333333333333333,0.6666666666666666
MC4CODBPAN,O=N(=O)OOC(=O)C=C(C)C(=O)C,3.0,7.0,0.3,0.7
HM33C3CO3,OCCC(C)(C)C(=O)O[O],3.0,10.0,0.23076923076923078,0.7692307692307693
OETLMUCCO3,CC1(OC1(CC)C(=O)O[O])C=CC=O,5.0,11.0,0.3125,0.6875
CHOC4OOH,OOCCCCC=O,2.0,9.0,0.18181818181818182,0.8181818181818182
C58AO2,[O]OC(C(CO)(O)C)C=O,4.0,7.0,0.36363636363636365,0.6363636363636364
DIIPRETHER,CC(C)OC(C)C,2.0,14.0,0.125,0.875
ACO3,[O]OC(=O)C=C,2.0,3.0,0.4,0.6
PBN,CCCC(=O)OON(=O)=O,2.0,7.0,0.2222222222222222,0.7777777777777778
C5CO2OHPAN,O=CC(O)C(=O)C=CC(=O)OON(=O)=O,5.0,4.0,0.5555555555555556,0.4444444444444444
H2,,0.0,0.0,,
CO25C74O,CCC(=O)C([O])CC(=O)C,3.0,11.0,0.21428571428571427,0.7857142857142857
M3F,Cc1cocc1,2.0,6.0,0.25,0.75
H1MC5NO3,OCCC(C)C(C)ON(=O)=O,2.0,12.0,0.14285714285714285,0.8571428571428571
C613OOH,OCC(OO)C(C)(O)C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
C7CO2DCO3H,O=CC(=O)C=C(CC)C(=O)OO,4.0,7.0,0.36363636363636365,0.6363636363636364
C530OOH,O=CCC(OO)(CO)C,3.0,8.0,0.2727272727272727,0.7272727272727273
ECATEC1OOH,CCc1cccc(O)c1OO,2.0,8.0,0.2,0.8
LMLKBOH,O=CCC(CCC(=O)CO)C(=O)C,4.0,13.0,0.23529411764705882,0.7647058823529411
C627OH,CC(=O)CCC(=O)CO,3.0,9.0,0.25,0.75
C7ADCOH,O=CC(C)(O)C(C)(O)C(=O)C,4.0,10.0,0.2857142857142857,0.7142857142857143
ECATECOOA,[O-][O+]=C(O)C(=C/C=C/C(=O)O)CC,4.0,8.0,0.3333333333333333,0.6666666666666666
EGLYOO,[O-][O+]=CC(=O)CC,2.0,6.0,0.25,0.75
HO2C4NO3,CC(O)CCON(=O)=O,2.0,8.0,0.2,0.8
C54CO3H,CC(CCC)C(=O)OO,2.0,11.0,0.15384615384615385,0.8461538461538461
HC4ACO3H,OCC(=CC(=O)OO)C,3.0,6.0,0.3333333333333333,0.6666666666666666
PIPN,O=N(=O)OOC(=O)C(C)C,2.0,7.0,0.2222222222222222,0.7777777777777778
EGLYOX,CCC(=O)C=O,2.0,6.0,0.25,0.75
NC524O2,OCC(ON(=O)=O)C(CO)(CO)O[O],5.0,7.0,0.4166666666666667,0.5833333333333334
BOXMOH,CCCCOCO,3.0,11.0,0.21428571428571427,0.7857142857142857
PET1O2,[O]Oc1cc(C)ccc1CC,1.0,11.0,0.08333333333333333,0.9166666666666666
C537OOH,OOCC(C(C=O)OO)(OO)C,4.0,7.0,0.36363636363636365,0.6363636363636364
MBOBO2,[O]OCC(O)C(C)(C)O,3.0,9.0,0.25,0.75
C7ADCO2,O=CC(C)(O)C(C)(O[O])C(=O)C,4.0,10.0,0.2857142857142857,0.7142857142857143
HM22C4OOH,OOCCC(C)(C)CO,2.0,12.0,0.14285714285714285,0.8571428571428571
LMLKBO2,[O]OCC(=O)CCC(CC=O)C(=O)C,4.0,13.0,0.23529411764705882,0.7647058823529411
PINIC,OC(=O)CC1CC(C(=O)O)C1(C)C,4.0,12.0,0.25,0.75
C627O2,[O]OCC(=O)CCC(=O)C,3.0,9.0,0.25,0.75
C735O,O=CCC([O])(CC=O)C(=O)C,4.0,9.0,0.3076923076923077,0.6923076923076923
C517O2,[O]OCC(CO)C(=O)C,3.0,8.0,0.2727272727272727,0.7272727272727273
MTNCATECO,CCC12OOC(C)(C(=C(O)C2(O)[O])N(=O)=O)C1O,6.0,9.0,0.4,0.6
MTNCATECH,CCc1cc(C)c(N(=O)=O)c(O)c1O,2.0,9.0,0.18181818181818182,0.8181818181818182
C64OOH,OCC(C)(OO)CC(=O)C,3.0,10.0,0.23076923076923078,0.7692307692307693
NBCALOOH,O=CCCC(OO)(CO[N+](=O)[O-])C1CC(C)(C)C1CCC(=O)C,4.0,24.0,0.14285714285714285,0.8571428571428571
TBUTCO3H,OOC(=O)C(C)(C)C,2.0,9.0,0.18181818181818182,0.8181818181818182
CNO3CLOH,OC(Cl)CON(=O)=O,2.0,3.0,0.4,0.6
NAPINBO2,[O]OC1CC2CC(C1(C)ON(=O)=O)C2(C)C,2.0,16.0,0.1111111111111111,0.8888888888888888
CNO3CLO2,[O]OC(Cl)CON(=O)=O,2.0,3.0,0.4,0.6
CLETO3H,OOC(=O)CCl,2.0,2.0,0.5,0.5
H2M2C4CHO,O=CCCC(C)(C)O,2.0,11.0,0.15384615384615385,0.8461538461538461
C6CO134OOH,OOC(=O)CC(=O)C(=O)CC,4.0,7.0,0.36363636363636365,0.6363636363636364
C23O3CCO3H,OOC(=O)COC(=O)C(=O)C,6.0,5.0,0.5454545454545454,0.45454545454545453
C721CO3H,OOC(=O)C1CC(C(=O)O)C1(C)C,4.0,10.0,0.2857142857142857,0.7142857142857143
NBPINAOOH,OOC1(CON(=O)=O)CCC2CC1C2(C)C,2.0,16.0,0.1111111111111111,0.8888888888888888
C517OH,OCC(CO)C(=O)C,3.0,8.0,0.2727272727272727,0.7272727272727273
C5DIALO,O=CC=CC([O])C=O,3.0,5.0,0.375,0.625
HO1C3O,OCCC[O],2.0,6.0,0.25,0.75
C513CO,OCCC(=O)C(=O)C=O,4.0,5.0,0.4444444444444444,0.5555555555555556
NORLIMAL,O=CC(CCC(=O)C)C(=C)C,2.0,14.0,0.125,0.875
UDECNO3,CCCCCCCCC(CC)ON(=O)=O,1.0,23.0,0.041666666666666664,0.9583333333333334
C5DIALO2,O=CC=CC(O[O])C=O,3.0,5.0,0.375,0.625
C1312OH,O=CCCC(=C)C(=O)CC(C)(C)C(O)CCO,4.0,20.0,0.16666666666666666,0.8333333333333334
C3MCODBPAN,O=CC(=CC(=O)OON(=O)=O)C,3.0,5.0,0.375,0.625
OCTOH,CCCCCC(O)CC,1.0,17.0,0.05555555555555555,0.9444444444444444
C6TONOHOOH,OOC(CC=O)C(=O)C(=O)CO,5.0,6.0,0.45454545454545453,0.5454545454545454
NBUACETCO2,CCCC(O[O])OC(=O)C,4.0,11.0,0.26666666666666666,0.7333333333333333
HM2C43O2,OCC(C)C(C)O[O],2.0,10.0,0.16666666666666666,0.8333333333333334
C122O2,CCCCCCCC(O)CC(=O)C(C)O[O],3.0,22.0,0.12,0.88
OCTO2,CCCCCC(CC)O[O],1.0,17.0,0.05555555555555555,0.9444444444444444
C126CO3H,O=CCC1C(CC1(C)C)C(=C)CCC(=O)OO,3.0,19.0,0.13636363636363635,0.8636363636363636
CCL3OOH,OOC(Cl)(Cl)Cl,1.0,0.0,1.0,0.0
MBOBNO3,O=N(=O)OCC(O)C(C)(C)O,3.0,9.0,0.25,0.75
C819O,CC([O])(CO)C(=O)CCC(=O)C,4.0,12.0,0.25,0.75
BCANO3,[O-][N+](=O)OC1(C)CCC2C(CC2(C)C)C(=C)CCC1O,2.0,24.0,0.07692307692307693,0.9230769230769231
C1312O2,O=CCCC(=C)C(=O)CC(C)(C)C(O[O])CCO,4.0,20.0,0.16666666666666666,0.8333333333333334
MTBEAALPAN,O=COC(C)(C)C(=O)OON(=O)=O,5.0,7.0,0.4166666666666667,0.5833333333333334
C5DIALOH,O=CC=CC(O)C=O,3.0,5.0,0.375,0.625
C8M3CO,CCC(=O)C=C(C)C(=O)C(=O)C,3.0,12.0,0.2,0.8
C121O,CCCCCCCC([O])CC(=O)CC,2.0,23.0,0.08,0.92
C6DCRBBOH,CCC(=O)C=CC(=O)O,3.0,7.0,0.3,0.7
HEXAO,CCCCCC[O],1.0,13.0,0.07142857142857142,0.9285714285714286
C63O2,OCC(O[O])CC(=O)CC,3.0,10.0,0.23076923076923078,0.7692307692307693
C312COCO3,[O]OC(=O)CC(=O)C=O,4.0,3.0,0.5714285714285714,0.42857142857142855
BPINCOOH,OCC1=CCC(CC1)C(C)(C)OO,2.0,16.0,0.1111111111111111,0.8888888888888888
PHC3NO3,CCC(ON(=O)=O)c1ccccc1,1.0,11.0,0.08333333333333333,0.9166666666666666
BU1ENO3O2,CCC(O[O])CON(=O)=O,2.0,8.0,0.2,0.8
NC5H12,CCCCC,0.0,12.0,0.0,1.0
C524O,OCC(=C)C([O])CO,3.0,7.0,0.3,0.7
C9M2CO6O,CCC(=O)C=C(C)C([O])C(=O)CC,3.0,15.0,0.16666666666666666,0.8333333333333334
C3COCCO3,CCCC(=O)CC(=O)O[O],3.0,9.0,0.25,0.75
C7CO2M5O,CC(=O)C=CC(C)([O])C(=O)C,3.0,11.0,0.21428571428571427,0.7857142857142857
CO2H3CO3H,CC(=O)C(O)C(=O)OO,4.0,4.0,0.5,0.5
C7ADCO,O=CC(C)(O)C(C)([O])C(=O)C,4.0,10.0,0.2857142857142857,0.7142857142857143
C63OH,OCC(O)CC(=O)CC,3.0,10.0,0.23076923076923078,0.7692307692307693
HO24C5,CC(O)CC(C)O,2.0,10.0,0.16666666666666666,0.8333333333333334
C75OOH,OOC(CC(=O)C)C(C)C,2.0,13.0,0.13333333333333333,0.8666666666666667
MXYMUCCO3,CC1(OC1C=CC(=O)C)C(=O)O[O],5.0,9.0,0.35714285714285715,0.6428571428571429
C129CO,O=CCC(=O)C(=O)C1CC(C)(C)C1CC=O,4.0,16.0,0.2,0.8
LMKBO,CC(=O)C1CCC(C)(O)C([O])C1,3.0,14.0,0.17647058823529413,0.8235294117647058
C23C54CO3,[O]OC(=O)C(C)C(=O)C(=O)C,4.0,7.0,0.36363636363636365,0.6363636363636364
C53NO32O2,CCC(ON(=O)=O)C(C)O[O],2.0,10.0,0.16666666666666666,0.8333333333333334
C126CO,O=CCC(=C)C1CC(C)(C)C1CC=O,2.0,18.0,0.1,0.9
C67CHO,O=CCC(=O)C(C)(C)O,3.0,9.0,0.25,0.75
INANCOCO2H,O=N(=O)OCC(=O)C(C)(ON(=O)=O)C(=O)O,5.0,5.0,0.5,0.5
MXYFUONE,CC1OC(=O)C(=C1)C,3.0,8.0,0.2727272727272727,0.7272727272727273
MPRBNO3PAN,O=N(=O)OOC(=O)C(C)(C)ON(=O)=O,3.0,6.0,0.3333333333333333,0.6666666666666666
C515CHO,O=CCC(=O)C(=O)CC=O,4.0,6.0,0.4,0.6
BOXOHETOH,CCCC(O)OCCO,4.0,12.0,0.25,0.75
MC6OTKTOOH,OOC(C)(OC(=O)C(=O)C)C(=O)C,6.0,9.0,0.4,0.6
C146OH,O=CCC(O)C(=O)C1CC(C)(C)C1CCC(=O)C,4.0,21.0,0.16,0.84
CHOC2CO3H,OOC(=O)CCC=O,3.0,5.0,0.375,0.625
C4M3NO3ONE,O=N(=O)OCC(=O)C(C)C,2.0,9.0,0.18181818181818182,0.8181818181818182
C146O2,O=CCC(O[O])C(=O)C1CC(C)(C)C1CCC(=O)C,4.0,21.0,0.16,0.84
PEN2ONE1O2,CCCC(=O)CO[O],2.0,9.0,0.18181818181818182,0.8181818181818182
NC101CO,O=N(=O)OC1(C)C(=O)CC2CC1C2(C)C,2.0,15.0,0.11764705882352941,0.8823529411764706
NC4OHCPAN,O=N(=O)OOC(=O)C(ON(=O)=O)C(C)(C)O,4.0,7.0,0.36363636363636365,0.6363636363636364
TMBCO3,[O]OC(=O)c1cc(C)cc(C)c1,2.0,9.0,0.18181818181818182,0.8181818181818182
ETBECO,[O]CCOC(C)(C)C,3.0,13.0,0.1875,0.8125
TM124BPRO2,[O]OC1(C)C=CC2(C)OOC1(C)C2O,4.0,12.0,0.25,0.75
MXYL1OOH,OOc1cccc(C)c1,1.0,7.0,0.125,0.875
