,name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydro peroxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,nogroups,smiles
5046,HM2C43OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OCC(C)C(C)OO
5047,NOPINONE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O=C1CCC2CC1C2(C)C
5048,T124NCATEC,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,O=N(=O)c1c(C)c(C)c(O)c(O)c1C
5049,INAHPAN,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,O=N(=O)OCC(O)C(C)(O)C(=O)OON(=O)=O
5050,C825O,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,OCC(CC([O])C(=O)O)C(=C)C
5051,HCOCOHPAN,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,O=CC(O)C(=O)OON(=O)=O
5052,ETHFORMO2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CC(OC=O)O[O]
5053,C83O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,CCC(=O)C(=O)C(O[O])C(=O)CC
5054,C6COCHOOOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,OOCCCC(=O)CC=O
5055,C513OH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,OC(C=O)C(=O)CCO
5056,ETHFORMOH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,CC(O)OC=O
5057,C513O2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,OCCC(=O)C(O[O])C=O
5058,TBUACPAN,1,1,1,1,0,1,0,0,2,1,0,0,0,0,0,O=N(=O)OOC(=O)C(C)(C)OC(=O)C
5059,C67OOH,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,O=CCC(OO)C(C)(C)O
5060,PXYEPOXMUC,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,O=CC1OC1(C)C=CC(=O)C
5061,C6DIALOH,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,O=CCCC(O)CC=O
5062,C630CO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,OCCC(=C)C(=O)C=O
5063,INDO,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,OCC(ON(=O)=O)C(C)([O])CO
5064,TM123MUOOH,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,OOC(C(O)C(=O)C)C1OC1(C)C(=O)C
5065,DMEPHOLO2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCC12OOC(C)(C=C(C)C2(O)O[O])C1O
5066,VINOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OC=C
5067,C5DBCO2PAN,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,O=CC(=O)C(=CC(=O)OON(=O)=O)C
5068,ETHOX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O1CC1
5069,ACCOCOETO,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,CC(=O)OC(=O)C(=O)C(C)[O]
5070,MIPKBO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CC(C[O])C(=O)C
5071,LMLKBCO,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,O=CCC(CCC(=O)C=O)C(=O)C
5072,C7CO2M5OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CC(=O)C=CC(C)(O)C(=O)C
5073,TBUACCO3H,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,OOC(=O)C(C)(C)OC(=O)C
5074,MMCFO2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,[O]OCOC(=O)OC=O
5075,OTCATEC1O2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,CCc1c(C)ccc(O)c1O[O]
5076,COO2C4O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCCC(=O)OC
5077,BCCO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,OCC1(O[O])CC\C=C(\C)/CCC2C1CC2(C)C
5078,C4OCCOHNO3,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,O=CC(O)C(C)ON(=O)=O
5079,BCCOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,OCC1(O)CC\C=C(\C)/CCC2C1CC2(C)C
5080,MMCFOH,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,OCOC(=O)OC=O
5081,TM135BPRO,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,CC1=CC2(C)OOC(C)(C1[O])C2O
5082,C4ME3HO23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CC(O)C(C)(C)O
5083,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5084,PROL11MNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCC(C)(O)CON(=O)=O
5085,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5086,DMEPHOLOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCC12OOC(C)(C=C(C)C2(O)O)C1O
5087,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5088,CO23C65OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,CC(CC(=O)C(=O)C)OO
5089,NC4OOA,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCC(ON(=O)=O)C(=[O+][O-])C
5090,NBZFUOOH,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OOC1C(=O)OCC1ON(=O)=O
5091,C141OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,OOCCC(=C)C1CC(C)(C)C1CCC(=O)C
5092,C69O,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,[O]CC(=O)C(C)C(C)O
5093,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5094,HO2CO3C4O,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,[O]CC(=O)C(C)O
5095,CO2M33CO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(=O)C(C)(C)C(=O)O
5096,C109OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,OOCC(=O)C1CC(CC=O)C1(C)C
5097,DICLETO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ClCC([O])Cl
5098,C4M3NO31O,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O=N(=O)OCC([O])C(C)C
5099,M2HEXBNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCCCC(C)(C)ON(=O)=O
5100,C63NO32O,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,CCCC(ON(=O)=O)C(C)[O]
5101,C7OHO2CO3H,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,CCC(=CC(=O)OO)C(=O)C(O)C=O
5102,BCALAO2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,O=CCCC(=C)C1CC(C)(C)C1CC(O[O])C(=O)C
5103,CH3SO4NO2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O-][N+](=O)OOS(=O)(=O)C
5104,BCALAOH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,O=CCCC(=C)C1CC(C)(C)C1CC(O)C(=O)C
5105,C537O2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,OOCC(C(C=O)O[O])(OO)C
5106,NC4PDCO2H,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CCCC(=C(C=O)N(=O)=O)C(=O)O
5107,C146OOH,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,O=CCC(OO)C(=O)C1CC(C)(C)C1CCC(=O)C
5108,PE1ENEBO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CCCC(O)C[O]
5109,DNT123LO,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,O=N(=O)C1=C(C)C2(C)OOC(N(=O)=O)(C1([O])O)C2(C)O
5110,NC3H7NO3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CCCON(=O)=O
5111,BPINCO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,OCC1=CCC(CC1)C(C)(C)[O]
5112,C4M2NO3ONE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,O=N(=O)OC(C)(C)C(=O)C
5113,ME3CO2BUOL,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,OCC(=O)C(C)C
5114,MXYL1O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]Oc1cccc(C)c1
5115,CL2OHOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOCC(O)(Cl)Cl
5116,C816O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC(CCC(=O)C)C(=C)C
5117,PTNCATCOOH,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,CCC12OOC(N(=O)=O)(C(=C(O)C2(O)OO)C)C1O
5118,C46CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,OCCC(=C)C(=O)O
5119,C728O,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,O=CCC(CO)C(C)([O])CO
5120,C139OOH,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,OCCC(=C)C1(OO)CC(C)(C)C1CCC(=O)O
5121,C8DCO2CO3H,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,O=CC(=O)C=C(C(C)C)C(=O)OO
5122,MXYLOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOCc1cccc(C)c1
5123,C819O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,OCC(C)(O[O])C(=O)CCC(=O)C
5124,C732CO,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC(CCC(=O)O)C(=O)C
5125,C519PAN,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,[O-][N+](=O)OOC(=O)C(CCO)C(=O)C
5126,CHOOCH2OOH,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,OOCOC=O
5127,H2M3CO4CHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,CC(C(C)O)C(=O)C=O
5128,ACRPAN,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C=CC(=O)OON(=O)=O
5129,C52O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O]CCC(C)CO
5130,PXYMUCPAN,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,O=N(=O)OOC(=O)C1OC1(C)C=CC(=O)C
5131,C626CO3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CCC(CC(=O)O[O])C(=O)C
5132,TM124BPOOH,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,OOC1(C)C=CC2(C)OOC1(C)C2O
5133,EPXMDLCO3H,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,CC1(OC1C(=O)OO)C=O
5134,C3M3CHOOOH,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,O=CCC(C)(C)OO
5135,C43NO3CO3,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,[O]OC(=O)C(C)(CC)ON(=O)=O
5136,LMKBNO3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,[O-][N+](=O)OC1CC(CCC1(C)O)C(=O)C
5137,C142O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,OCCC(=C)C1(O[O])CC(C)(C)C1CCC(=O)C
5138,DNT123LO2,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,[O]OC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2(C)O)N(=O)=O
5139,IPROMCCO3,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,[O]OC(=O)C(C)OC(C)C
5140,C129O2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,O=CCC(O[O])C(=O)C1CC(C)(C)C1CC=O
5141,C6CYTONO2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,[O]OC1C(=O)CC(=O)CC1=O
5142,BCLKCOH,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,O=CC(O)CC(=O)C1CC(C)(C)C1CCC(=O)C
5143,CHOC4O2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,[O]OCCCCC=O
5144,ISOPAO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OC/C=C(/CO)C
5145,MPRANO3O,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O=N(=O)OCC(C)(C)[O]
5146,C64OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,CC(O)(CC(=O)C)CO
5147,TLOBIPEROH,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,O=C1C=CC2(C)OOC1C2O
5148,C67CO3H,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,OOC(=O)CC(=O)C(C)(C)O
5149,C4CO2DBPAN,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,O=CC(=O)C=CC(=O)OON(=O)=O
5150,C64O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,OCC(C)(O[O])CC(=O)C
5151,C56O,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,[O]CC(O)C(C)CO
5152,C928O,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,[O]CC(C)(C)C(=O)CCC(=O)C
5153,TM124QO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,CC1=C(C)C(=O)C(C)([O])C(O)C1=O
5154,PERPROACID,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CCC(=O)OO
5155,DMEPH1O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CCc1cc(C)cc(C)c1[O]
5156,C24O3CCO2H,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,OC(=O)CC(=O)OC(=O)C
5157,NEBNZ1O2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]Oc1c(CC)cccc1N(=O)=O
5158,IPROC21O,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,CC(C)OC(C)[O]
5159,C83O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,CCC(=O)C(=O)C([O])C(=O)CC
5160,HEX3ONAOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,CC(CC(=O)CC)OO
5161,PXYOLO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,[O]OC1(O)C=C(C)C2OOC1(C)C2O
5162,C136CO2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O=CCCC(=C)C1CC(C)(C)C1CCC(=O)[O]
5163,C136CO3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,O=CCCC(=C)C1CC(C)(C)C1CCC(=O)O[O]
5164,BCLKCO2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,[O]OC(C=O)CC(=O)C1CC(C)(C)C1CCC(=O)C
5165,C822O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[O]CCC(CC=O)C(=C)C
5166,T123CAT1O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Cc1cc(O)c([O])c(C)c1C
5167,DIEKBO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[O]CCC(=O)CC
5168,C131CO3H,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,OOC(=O)CCC(=O)C1CC(C)(C)C1CCC(=O)C
5169,IPRACOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CC(=O)OC(C)(C)O
5170,ACO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,OOC(=O)C=C
5171,C143NO3,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,OCCC(=C)C(=O)CC(C)(C)C(CCC(=O)C)O[N+](=O)[O-]
5172,C916OOH,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,O=CCCC(=O)C(C=O)C(C)(C)OO
5173,CO4DBC8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,O=CC(=O)C(=CC(=O)C(=O)C)C
5174,CO4DBC9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,O=CC(=O)C(=C(C)C(=O)C(=O)C)C
5175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5176,C82NO3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,CCC(=O)CC(ON(=O)=O)C(O)CC
5177,C152NO3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,O=CCCC(CO)(O[N+](=O)[O-])C1CC(C)(C)C1CCC(=O)OC
5178,TM124QOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,CC1=C(C)C(=O)C(C)(O)C(O)C1=O
5179,M23C4OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOCC(C)C(C)C
5180,MVKO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[O]CC(=O)C=C
5181,TM124QO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,[O]OC1(C)C(O)C(=O)C(=C(C)C1=O)C
5182,C3ME3CO3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC(=O)CC(C)C
5183,CHOC4OHO2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,[O]OCC(O)CCC=O
5184,CO2M3C4CHO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CCC(C)C(=O)C
5185,PROPALO,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CC([O])C=O
5186,ETHENO3O2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[O]OCCON(=O)=O
5187,C625O,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,OCCC(=O)C(C)([O])CO
5188,LIMONENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC1=CCC(CC1)C(=C)C
5189,EBZMUCOH,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,CCC(=O)C(O)C(O)C1OC1C=O
5190,CYC6DIONO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC1CCC(=O)C(=O)C1
5191,C714OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CC(=O)C(O)C(C)C(=O)C
5192,MIBKAOHAO,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,CC(=O)C([O])C(C)(C)O
5193,C75O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CC(=O)CC([O])C(C)C
5194,C7MOHCOPAN,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,O=N(=O)OOC(=O)C(=C(C)C(=O)C(O)C(=O)C)C
5195,BU1ENO3O,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,CCC([O])CON(=O)=O
5196,NCRES1OOH,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOc1c(C)cccc1N(=O)=O
5197,H2M3CO5C6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(=O)CC(C)C(C)O
5198,TM135MUNO3,1,0,0,1,0,0,1,1,1,2,0,0,0,0,0,O=CC1(C)OC1C(C)(ON(=O)=O)C(O)C(=O)C
5199,NMBOAOOH,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,OOC(CON(=O)=O)C(C)(C)O
5200,C6OTKETOOH,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,OOC(OC(=O)C(=O)C)C(=O)C
5201,TBUTOLNO3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)OCC(C)(C)O
5202,C927NO3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,OCCC(=C)C(=O)CC(C)(C)O[N+](=O)[O-]
5203,C7CO4DB,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,O=CC(=O)C=C(C)C(=O)C=O
5204,HO3CO46C8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CCC(=O)CC(=O)C(O)CC
5205,C714O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(C(=O)C)C(C)C(=O)C
5206,NOETOLOOH,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,CCC1=C(C)C2OOC(C2ON(=O)=O)C1(O)OO
5207,IPBZPOXMUC,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,O=CC1OC1C=CC(=O)C(C)C
5208,C930NO3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,O=CCCC(=O)C(=O)CC(C)(C)O[N+](=O)[O-]
5209,EBZMUCO2,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,CCC(=O)C(O[O])C(O)C1OC1C=O
5210,BOX2ECHO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,CCCCOCC=O
5211,EPXEKTCO3H,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,CCC1(OC1C(=O)C)C(=O)OO
5212,MTBEACHO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,O=COC(C)(C)C
5213,IPBENZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)c1ccccc1
5214,CO23C4CHO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CCC(=O)C(=O)C
5215,BUTACID,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CCCC(=O)O
5216,NPTLQOOH,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,OOC1C(=O)C=C(C)C(=O)C1ON(=O)=O
5217,C736OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,OCC(=O)C(=C)CCC=O
5218,BCALBO,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,O=CCCC(=C)C1CC(C)(C)C1CCC(=O)C[O]
5219,HO7C8O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CCCCCCC(O)C[O]
5220,C97OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,OCC1CC(O)(C(=O)C)C1(C)C
5221,C4CONO3CO,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,O=CC(ON(=O)=O)C(=O)C
5222,PINALOOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,O=CCC1(OO)CC(C(=O)C)C1(C)C
5223,NC1313OH,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,O=CCCC(O)(CO[N+](=O)[O-])C1CC(C)(C)C1CC=O
5224,PET1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCc1ccc(C)cc1[O]
5225,HO7C8CO3H,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,CCCCCCC(O)CC(=O)OO
5226,C7DDCCO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CCC(=O)C=C(C)C(=O)O
5227,CO2H3CHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,O=CC(O)C(=O)C
5228,NC1313O2,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,O=CCCC(O[O])(CO[N+](=O)[O-])C1CC(C)(C)C1CC=O
5229,NDNMETLOOH,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,CCC1=C(N(=O)=O)C2(OOC(C)(C2ON(=O)=O)C1(O)OO)N(=O)=O
5230,TM135MUCO,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,O=CC1(C)OC1C(C)([O])C(O)C(=O)C
5231,C97O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,OCC1CC(O[O])(C(=O)C)C1(C)C
5232,INANCOPAN,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,O=N(=O)OCC(=O)C(C)(ON(=O)=O)C(=O)OON(=O)=O
5233,IPRFORMOOH,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,O=COC(C)(C)OO
5234,INB1NO3,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,OCC(ON(=O)=O)C(C)(CO)ON(=O)=O
5235,C736O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,[O]OCC(=O)C(=C)CCC=O
5236,TM123OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOc1ccc(C)c(C)c1C
5237,C131OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,OCCC(=O)C1CC(C)(C)C1CCC(=O)C
5238,TMBCO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,OOC(=O)c1cc(C)cc(C)c1
5239,C6145COO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,[O]CC(=O)C(=O)CCC=O
5240,CLETPAN,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ClCC(=O)OON(=O)=O
5241,CL12PRAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O]CC(Cl)CCl
5242,C923NO3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,CC(=O)CCC(CO[N+](=O)[O-])C(=C)C
5243,CHCL2CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O=CC(Cl)Cl
5244,CO2C54O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CC([O])CC(=O)C
5245,DNC524CO,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,OCC(ON(=O)=O)C(CO)(C=O)ON(=O)=O
5246,PE2ENEBO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CCC(O)C(C)[O]
5247,NOPINBOH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O=C1CCC2C(O)C1C2(C)C
5248,CHEXOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOC1CCCCC1
5249,C104O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,CCCCC(=O)C([O])CC(=O)CC
5250,ETHOXOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOC1CO1
5251,NOPINBO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC1C2CCC(=O)C1C2(C)C
5252,UDEC3ONE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CCCCCCCCC(=O)CC
5253,C4MNO31OOH,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OOC(CON(=O)=O)C(C)C
5254,C622NO3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O-][N+](=O)OCC(CO)C(=C)C
5255,CHCL2CH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(Cl)Cl
5256,NDNMETOLO2,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,CCC1=C(N(=O)=O)C2(OOC(C)(C2ON(=O)=O)C1(O)O[O])N(=O)=O
5257,NAPINBO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O=N(=O)OC1(C)C([O])CC2CC1C2(C)C
5258,C715CO2OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,OOC(C=O)C=CC(=O)CC
5259,C131O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,[O]OCCC(=O)C1CC(C)(C)C1CCC(=O)C
5260,PXY1O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cc1ccc(C)c([O])c1
5261,HMAC,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,OC=C(C=O)C
5262,NIPBFUO2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[O]OC1C(=O)OC(C(C)C)C1ON(=O)=O
5263,BCSOZOH,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,OCC1(O)CCC2OOC(C)(CCC3C1CC3(C)C)O2
5264,BOCOCH2OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOCC(=O)OC(C)(C)C
5265,C124OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,CCCCCCC(=O)C(OO)CC(=O)CC
5266,EPXMEDLCO3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CC1(OC1(CC)C=O)C(=O)O[O]
5267,BOXCOCHO,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,CCCCOC(=O)C=O
